name,label,rt0,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9
non.0553M.0070F.npy,1,4,0,4,2,4,3,2,3,1,4
couple.0356.0607M.0512F.npy,0,1,1,4,4,4,0,1,4,0,1
non.0538M.0666F.npy,1,4,1,4,1,2,0,4,0,4,4
non.0793M.0644F.npy,1,0,2,4,4,1,0,0,4,0,1
couple.0220.0314M.0285F.npy,0,3,1,2,0,4,2,1,3,4,0
non.0207M.0456F.npy,1,1,0,3,1,1,1,3,1,4,3
non.0828M.0296F.npy,1,2,4,1,1,0,1,1,1,0,3
couple.0179.0255M.0235F.npy,0,2,3,2,3,2,4,2,3,0,0
couple.0412.0699M.0580F.npy,0,3,0,3,2,0,4,4,4,4,3
non.0574M.0143F.npy,1,3,2,1,3,2,3,2,1,1,4
non.0520M.0342F.npy,1,4,4,1,4,3,2,0,4,0,0
non.0132M.0548F.npy,1,1,3,3,2,2,1,3,4,0,3
couple.0380.0652M.0542F.npy,0,3,4,3,0,4,3,4,3,4,4
couple.0731.1035M.0856F.npy,0,3,3,1,1,3,1,3,0,2,4
non.0059M.0005F.npy,1,1,3,2,0,4,3,4,4,1,2
non.0411M.0666F.npy,1,1,1,4,4,4,3,4,1,4,4
couple.0163.0232M.0212F.npy,0,1,2,2,4,2,3,0,2,1,3
couple.0289.0442M.0403F.npy,0,0,1,2,0,3,0,1,0,4,4
couple.0015.0029M.0027F.npy,0,1,3,4,1,1,2,2,0,0,0
non.0324M.0154F.npy,1,4,0,2,2,4,4,2,1,1,1
non.0609M.0792F.npy,1,2,1,0,1,4,4,2,2,3,0
non.0495M.0572F.npy,1,3,0,0,4,2,4,4,3,3,2
couple.0316.0504M.0446F.npy,0,2,3,1,4,1,3,0,1,2,4
couple.0077.0112M.0102F.npy,0,3,3,2,3,3,3,3,0,3,4
non.0037M.0847F.npy,1,1,1,1,3,4,1,4,1,1,1
couple.0632.0918M.0757F.npy,0,0,2,2,0,4,2,3,2,3,3
non.0376M.0477F.npy,1,0,1,4,2,4,1,4,3,2,4
non.0214M.0158F.npy,1,2,2,0,0,2,3,1,3,2,3
non.0393M.0190F.npy,1,3,1,2,3,0,0,1,1,4,2
non.0953M.0511F.npy,1,0,1,4,2,4,3,0,0,3,1
non.0432M.0140F.npy,1,1,4,1,4,1,3,0,2,1,1
couple.0668.0967M.0798F.npy,0,4,4,1,4,4,0,3,1,1,1
non.0469M.0172F.npy,1,2,2,2,2,3,0,3,0,4,4
non.0107M.0671F.npy,1,3,1,2,1,4,1,4,4,2,3
non.0876M.0300F.npy,1,1,4,4,3,3,0,0,3,0,4
non.0383M.0590F.npy,1,4,4,3,4,2,1,4,1,4,3
non.0654M.0140F.npy,1,3,2,4,3,4,3,2,1,1,1
couple.0777.1092M.0907F.npy,0,4,0,4,3,2,1,2,0,4,3
couple.0103.0143M.0131F.npy,0,1,3,1,1,1,0,4,4,1,2
non.0865M.0846F.npy,1,3,3,0,1,3,3,3,0,3,1
non.0634M.0852F.npy,1,4,2,1,3,3,1,3,4,4,4
non.0376M.0765F.npy,1,2,0,4,0,1,4,3,3,4,3
couple.0406.0687M.0572F.npy,0,4,2,1,3,1,4,2,2,3,0
couple.0211.0299M.0273F.npy,0,0,3,2,2,3,4,4,4,0,3
couple.0409.0693M.0576F.npy,0,0,0,2,4,2,1,0,0,3,2
couple.0335.0550M.0476F.npy,0,3,3,0,0,2,1,0,4,2,0
non.0196M.0918F.npy,1,2,4,1,2,4,1,3,2,1,3
couple.0062.0089M.0083F.npy,0,3,0,4,0,0,2,1,4,4,4
non.0265M.0190F.npy,1,2,0,1,0,2,0,3,2,2,1
couple.0309.0486M.0440F.npy,0,0,0,0,2,2,2,4,4,0,4
non.0234M.0428F.npy,1,0,4,2,3,0,4,0,0,0,0
couple.0665.0960M.0791F.npy,0,4,2,2,3,0,1,4,4,1,2
non.0361M.0040F.npy,1,1,4,0,2,1,2,1,2,1,3
couple.0418.0710M.0589F.npy,0,2,1,3,4,1,2,0,3,3,2
non.0404M.0389F.npy,1,4,4,3,0,3,2,3,4,4,0
couple.0155.0219M.0199F.npy,0,1,1,4,0,2,2,3,3,4,2
couple.0279.0424M.0385F.npy,0,2,2,0,3,4,4,4,3,3,4
non.0220M.0873F.npy,1,1,4,3,1,2,1,0,1,1,0
non.0248M.0898F.npy,1,4,3,1,3,3,4,3,0,1,0
couple.0022.0040M.0039F.npy,0,2,2,1,2,1,4,3,2,1,2
non.0714M.0737F.npy,1,1,1,2,2,4,2,0,1,0,2
couple.0167.0239M.0220F.npy,0,4,0,3,1,1,3,1,3,2,2
couple.0168.0241M.0221F.npy,0,3,2,1,4,2,4,4,3,4,0
non.0667M.0074F.npy,1,3,4,0,4,2,0,2,4,2,4
non.0258M.0239F.npy,1,1,2,0,1,1,0,4,3,2,1
couple.0260.0386M.0350F.npy,0,3,4,1,3,2,1,3,3,1,2
couple.0646.0936M.0772F.npy,0,2,3,0,4,3,2,1,0,4,4
couple.0224.0320M.0295F.npy,0,4,0,0,2,3,1,1,4,2,1
non.0761M.0320F.npy,1,3,4,0,2,3,3,4,2,4,3
couple.0418.0709M.0590F.npy,0,1,4,3,0,2,2,2,4,3,1
non.0350M.0022F.npy,1,2,0,1,0,4,3,1,3,0,2
couple.0077.0111M.0103F.npy,0,1,0,1,2,2,2,0,4,3,0
couple.0995.1341M.1122F.npy,0,1,0,2,0,3,0,3,3,1,2
non.0909M.0753F.npy,1,3,3,3,3,1,3,3,4,4,0
couple.0777.1093M.0906F.npy,0,1,2,4,0,0,2,1,0,1,3
couple.0162.0230M.0210F.npy,0,0,4,4,4,4,4,4,2,0,1
non.0953M.0752F.npy,1,1,0,1,0,0,3,3,1,1,0
non.0011M.0070F.npy,1,2,1,0,2,4,4,0,4,4,2
couple.0228.0328M.0303F.npy,0,3,4,4,4,0,0,2,4,2,0
couple.0239.0347M.0317F.npy,0,3,0,3,4,4,4,0,1,1,0
non.0568M.0245F.npy,1,0,2,2,4,3,0,0,4,1,4
couple.0210.0296M.0270F.npy,0,0,0,3,4,3,2,1,1,3,3
couple.0159.0225M.0205F.npy,0,2,0,3,2,2,0,0,4,3,2
couple.0892.1229M.1026F.npy,0,4,2,3,0,4,3,2,4,4,3
couple.0510.0802M.0658F.npy,0,1,3,2,2,3,3,2,1,4,3
couple.0587.0874M.0719F.npy,0,4,1,4,3,2,3,0,0,0,0
couple.0358.0614M.0515F.npy,0,0,2,2,0,4,3,0,0,1,1
non.0311M.0855F.npy,1,1,4,3,1,0,3,3,4,4,2
couple.0878.1215M.1012F.npy,0,0,1,0,1,0,1,0,3,1,3
non.0041M.0150F.npy,1,4,3,4,3,4,3,4,2,3,4
non.0549M.0333F.npy,1,4,3,3,3,4,3,0,3,1,4
non.0225M.0879F.npy,1,4,2,4,0,2,3,0,1,4,2
non.0881M.0001F.npy,1,4,4,0,2,4,2,1,1,3,0
non.0255M.0412F.npy,1,0,4,4,3,0,3,1,3,3,0
non.0912M.0867F.npy,1,3,0,1,0,1,4,3,2,3,1
couple.0290.0447M.0404F.npy,0,3,0,2,1,0,0,2,1,4,3
non.0702M.0693F.npy,1,4,1,3,2,3,0,3,2,2,1
non.0290M.0412F.npy,1,2,4,3,4,3,3,0,2,4,0
non.0393M.0253F.npy,1,0,0,3,1,2,1,0,2,0,2
couple.0858.1192M.0989F.npy,0,1,1,4,1,0,1,3,4,1,2
non.0798M.0353F.npy,1,2,4,1,4,3,4,2,1,4,0
couple.0306.0479M.0436F.npy,0,2,4,0,4,3,2,4,2,1,1
couple.0797.1121M.0933F.npy,0,0,2,2,0,4,0,3,1,3,1
couple.0230.0332M.0307F.npy,0,0,3,3,3,2,3,0,2,3,1
couple.0077.0112M.0103F.npy,0,3,0,0,1,4,4,0,1,0,2
couple.0582.0870M.0714F.npy,0,1,1,0,4,1,0,2,1,2,3
non.0329M.0362F.npy,1,1,2,3,1,2,0,2,3,3,1
couple.0339.0559M.0483F.npy,0,1,2,3,0,2,4,2,0,1,4
couple.0036.0055M.0055F.npy,0,3,1,1,2,0,4,0,4,1,4
non.0334M.0258F.npy,1,2,0,0,3,3,1,0,1,0,1
non.0597M.0919F.npy,1,3,0,0,1,2,0,4,2,1,4
couple.0285.0435M.0396F.npy,0,1,1,0,2,3,1,1,3,1,1
couple.0579.0867M.0711F.npy,0,2,1,2,1,4,0,2,4,3,0
non.0152M.0190F.npy,1,2,1,4,3,2,4,2,2,0,3
non.0906M.0370F.npy,1,1,3,1,4,2,0,4,1,0,2
non.0560M.0612F.npy,1,2,1,2,4,1,3,3,0,2,3
non.0537M.0186F.npy,1,3,1,3,3,0,0,3,0,3,4
non.0119M.0584F.npy,1,2,1,2,1,0,0,0,2,3,2
non.0385M.0367F.npy,1,3,1,2,4,1,4,2,3,1,3
non.0393M.0564F.npy,1,2,2,0,0,1,4,0,0,2,1
couple.0563.0852M.0698F.npy,0,2,1,2,4,2,4,1,1,1,1
non.0336M.0321F.npy,1,2,0,4,3,4,4,2,3,4,1
non.0316M.0402F.npy,1,1,2,2,4,2,1,2,2,3,3
couple.0701.1000M.0825F.npy,0,4,3,0,4,3,1,0,0,1,4
non.0418M.0216F.npy,1,2,2,3,4,0,2,1,3,2,4
couple.0298.0464M.0419F.npy,0,0,2,4,3,2,4,1,3,2,1
couple.0687.0986M.0812F.npy,0,0,1,2,0,1,2,1,0,0,2
non.0855M.0781F.npy,1,4,3,2,3,4,4,3,1,4,4
non.0289M.0250F.npy,1,2,4,3,4,3,1,0,4,3,0
couple.0777.1094M.0907F.npy,0,0,0,4,0,0,2,2,2,3,1
non.0370M.0060F.npy,1,4,4,4,2,4,3,0,3,1,0
non.0233M.0294F.npy,1,1,1,2,0,0,1,4,4,2,2
couple.0401.0677M.0565F.npy,0,1,0,0,0,3,4,2,1,2,4
couple.0350.0590M.0501F.npy,0,0,2,2,4,4,1,0,0,1,1
couple.0260.0387M.0351F.npy,0,0,0,1,1,0,4,2,1,3,3
couple.0880.1217M.1014F.npy,0,4,3,3,4,2,0,4,3,4,3
couple.0236.0342M.0312F.npy,0,0,0,1,1,1,4,4,1,4,1
couple.0253.0375M.0339F.npy,0,4,3,1,1,1,0,0,0,3,3
couple.0482.0775M.0639F.npy,0,3,3,0,1,2,2,2,2,2,2
non.0719M.739F.npy,1,4,3,4,0,4,0,2,3,1,3
couple.0036.0055M.0056F.npy,0,2,2,2,0,2,2,2,2,1,3
non.0017M.0302F.npy,1,0,2,4,0,3,0,0,1,4,0
couple.0185.0263M.0244F.npy,0,3,0,1,2,1,3,4,4,2,3
couple.0222.0317M.0290F.npy,0,4,4,4,0,3,4,0,1,4,4
couple.0784.1103M.0917F.npy,0,4,2,2,3,1,2,3,2,0,4
non.0452M.0799F.npy,1,1,3,1,4,3,2,1,3,4,1
couple.0596.0882M.0728F.npy,0,2,4,4,0,4,1,4,3,4,0
couple.0338.0557M.0482F.npy,0,3,2,3,2,4,3,2,3,2,1
non.0291M.0504F.npy,1,1,4,4,3,1,3,3,4,4,1
couple.0013.0025M.0026F.npy,0,4,0,0,4,2,3,1,3,4,4
non.0975M.0810F.npy,1,0,4,2,4,3,3,2,0,3,3
non.0357M.0506F.npy,1,2,1,0,1,4,3,1,1,4,0
couple.0036.0054M.0055F.npy,0,4,4,2,1,0,2,0,3,3,0
non.0855M.0251F.npy,1,1,3,1,3,1,1,2,2,0,4
non.0362M.0216F.npy,1,2,0,3,0,3,3,2,0,4,1
couple.0149.0208M.0190F.npy,0,0,0,2,0,2,4,2,1,3,2
couple.0254.0376M.0341F.npy,0,2,0,4,0,2,4,0,2,0,0
couple.0165.0235M.0215F.npy,0,4,2,3,2,1,0,4,0,3,4
non.0819M.0209F.npy,1,2,4,1,1,4,3,2,3,3,3
couple.0539.0829M.0681F.npy,0,0,3,0,4,3,2,1,3,0,2
non.0669M.0542F.npy,1,1,1,1,1,3,1,3,3,0,3
non.0510M.0305F.npy,1,1,3,1,0,1,3,0,1,3,4
non.0801M.0371F.npy,1,0,4,2,0,2,4,1,4,2,4
non.0311M.0862F.npy,1,3,0,4,3,0,2,2,3,0,0
couple.0774.1088M.0900F.npy,0,2,1,0,3,4,3,0,1,2,4
non.0764M.0845F.npy,1,4,4,2,1,4,4,2,3,4,4
non.0478M.0794F.npy,1,3,4,4,3,2,1,1,1,4,1
couple.0103.0144M.0132F.npy,0,4,4,2,4,0,3,2,0,1,3
couple.0312.0491M.0441F.npy,0,3,0,0,3,1,1,1,1,0,2
non.0324M.0598F.npy,1,4,1,4,1,3,4,3,2,3,4
couple.0774.1088M.0901F.npy,0,4,1,1,3,2,3,1,0,0,2
couple.0401.0678M.0565F.npy,0,3,0,0,1,3,2,4,3,3,2
non.0633M.0253F.npy,1,3,1,3,4,3,2,4,4,3,4
couple.0913.1253M.1048F.npy,0,1,3,1,0,3,1,2,3,4,0
non.0724M.0342F.npy,1,4,3,3,2,1,1,2,3,1,3
couple.0158.0224M.0204F.npy,0,3,0,3,2,4,3,3,1,4,1
couple.0185.0264M.0243F.npy,0,0,2,3,0,4,2,2,1,0,4
couple.0798.1122M.0934F.npy,0,1,3,0,0,0,4,4,0,0,3
non.0265M.0313F.npy,1,1,0,3,1,3,0,1,4,3,3
non.0022M.0412F.npy,1,2,4,0,4,0,3,1,3,1,3
non.0824M.0297F.npy,1,1,4,2,1,0,4,3,2,3,1
non.0825M.0803F.npy,1,4,0,0,3,1,0,2,3,1,1
couple.0759.1066M.0883F.npy,0,0,3,1,3,2,3,3,2,0,0
couple.0637.0925M.0762F.npy,0,0,3,0,0,2,2,1,4,1,0
couple.0272.0408M.0371F.npy,0,1,0,0,3,4,3,0,0,3,2
couple.0235.0340M.0310F.npy,0,2,4,0,2,2,0,1,2,3,2
non.0402M.0469F.npy,1,3,2,4,1,1,0,3,0,4,1
non.0296M.0289F.npy,1,0,1,0,3,1,0,4,4,3,1
non.0235M.0955F.npy,1,1,3,4,4,1,2,4,4,3,1
couple.0826.1160M.0965F.npy,0,3,2,4,3,1,0,1,2,3,4
couple.0957.1301M.1091F.npy,0,1,2,4,4,0,0,3,3,4,1
non.0421M.0958F.npy,1,0,1,3,3,0,3,0,3,4,3
couple.0163.0232M.0211F.npy,0,3,2,3,0,3,0,2,4,2,1
couple.0882.1220M.1016F.npy,0,4,4,0,4,3,4,1,4,3,2
non.0564M.0963F.npy,1,2,0,2,0,4,2,1,2,2,2
couple.0820.1154M.0960F.npy,0,4,0,2,0,2,2,2,0,4,3
non.0598M.0241F.npy,1,0,0,0,0,2,4,0,2,1,1
non.0314M.0777F.npy,1,2,0,1,3,1,1,3,3,0,4
couple.0714.1015M.0838F.npy,0,1,0,2,4,4,2,3,2,1,3
couple.0488.0781M.0643F.npy,0,0,2,1,1,4,1,1,2,1,1
non.0374M.0149F.npy,1,0,4,1,3,1,4,1,0,1,3
non.0057M.0405F.npy,1,2,1,1,4,1,0,3,1,3,1
non.0248M.0298F.npy,1,2,1,3,2,3,1,0,4,2,3
non.0306M.0435F.npy,1,3,2,0,3,0,2,3,1,4,2
couple.0156.0220M.0201F.npy,0,1,3,3,4,2,4,4,4,1,1
couple.0150.0210M.0192F.npy,0,4,3,2,0,4,0,2,0,4,3
couple.0335.0550M.0477F.npy,0,1,2,1,2,0,4,4,3,4,4
non.0747M.0658F.npy,1,1,4,1,3,4,3,0,2,0,2
non.0031M.0230F.npy,1,3,2,2,4,3,0,3,4,1,3
non.0261M.0054F.npy,1,1,2,1,4,3,2,1,4,1,1
couple.0059.0085M.0079F.npy,0,2,4,0,2,4,0,1,2,1,3
non.0239M.0022F.npy,1,1,2,0,2,4,2,4,4,1,0
couple.0260.0386M.0351F.npy,0,0,0,3,2,0,1,2,1,3,0
non.0201M.0007F.npy,1,3,3,0,2,0,3,1,4,4,1
non.0815M.0888F.npy,1,0,3,2,1,3,0,4,3,3,0
couple.0465.0759M.0623F.npy,0,3,0,4,3,2,0,1,2,1,1
couple.0398.0672M.0561F.npy,0,2,1,1,0,3,1,0,1,3,0
non.0099M.0413F.npy,1,0,1,2,2,1,2,3,3,1,1
non.0509M.0531F.npy,1,4,4,2,0,3,3,2,1,2,3
non.0640M.0839F.npy,1,4,0,2,2,4,2,4,4,4,1
non.0402M.0724F.npy,1,2,0,1,0,1,0,2,3,3,4
couple.0403.0681M.0568F.npy,0,2,1,2,4,3,0,2,3,3,0
non.0874M.0721F.npy,1,1,1,0,4,1,2,3,1,0,1
non.0997M.0882F.npy,1,1,4,2,2,1,4,0,3,0,1
couple.0696.0995M.0819F.npy,0,3,3,3,1,4,0,0,3,3,2
non.0106M.0837F.npy,1,0,0,4,4,1,4,0,2,2,1
couple.0695.0994M.0818F.npy,0,4,2,0,3,3,1,2,3,0,0
couple.0341.0564M.0487F.npy,0,2,2,3,3,0,1,4,3,3,1
non.0073M.0938F.npy,1,1,2,3,2,0,1,2,1,2,0
couple.0364.0626M.0524F.npy,0,2,2,3,0,2,3,2,2,2,4
non.0210M.0748F.npy,1,1,3,4,1,2,1,3,1,4,0
non.0184M.0804F.npy,1,3,2,1,4,4,4,0,0,0,0
couple.0281.0426M.0391F.npy,0,2,1,0,1,1,2,4,1,1,0
non.0087M.0620F.npy,1,1,1,4,4,0,1,2,4,4,0
non.0668M.0005F.npy,1,3,2,1,4,3,1,1,3,0,0
couple.0040.0061M.0060F.npy,0,4,1,4,2,2,0,1,4,1,0
couple.0076.0110M.0101F.npy,0,4,4,0,3,1,2,3,4,1,2
non.0732M.0945F.npy,1,3,2,0,2,1,3,3,2,0,0
non.0055M.0436F.npy,1,1,2,0,3,1,2,0,0,1,2
couple.0992.1338M.1119F.npy,0,2,1,1,4,2,0,1,2,1,2
couple.0536.0826M.0680F.npy,0,0,4,3,4,1,2,4,3,4,1
couple.0797.1121M.0932F.npy,0,1,1,4,2,2,1,4,1,4,4
couple.0101.0141M.0128F.npy,0,1,2,2,2,2,3,0,3,2,1
non.0769M.0108F.npy,1,4,0,1,1,2,3,0,4,3,1
non.0066M.0003F.npy,1,3,1,0,0,4,2,4,4,2,1
couple.0319.0509M.0452F.npy,0,4,3,4,3,1,4,0,0,1,1
couple.0420.0712M.0592F.npy,0,0,4,2,4,3,4,2,4,1,1
couple.0825.1159M.0964F.npy,0,4,0,1,1,3,2,3,4,4,4
couple.0831.1165M.0970F.npy,0,1,3,4,0,2,3,2,0,1,2
non.0531M.0882F.npy,1,2,3,2,2,0,4,1,1,0,4
couple.0262.0391M.0353F.npy,0,0,3,4,0,4,0,2,4,0,2
non.0781M.0795F.npy,1,2,0,1,0,4,1,1,4,1,3
couple.0291.0448M.0405F.npy,0,4,2,1,1,3,3,3,3,2,1
couple.0274.0414M.0376F.npy,0,2,2,2,0,3,3,0,4,0,4
couple.0909.1246M.1044F.npy,0,4,0,1,3,4,1,4,3,1,3
non.0103M.0887F.npy,1,3,3,0,4,2,0,1,2,2,1
non.0385M.0472F.npy,1,2,4,0,1,0,1,1,2,2,0
non.0410M.0898F.npy,1,0,2,4,3,2,1,1,0,0,1
non.0346M.0059F.npy,1,4,4,1,1,2,0,0,2,0,0
non.0494M.0821F.npy,1,2,4,2,4,3,2,4,4,2,0
couple.0407.0689M.0573F.npy,0,0,1,0,4,2,3,0,0,4,3
non.0349M.0785F.npy,1,2,3,4,0,0,1,0,0,3,0
non.0213M.0241F.npy,1,3,1,0,0,1,2,0,4,4,1
couple.0226.0325M.0300F.npy,0,0,4,0,2,3,3,2,4,1,3
couple.0118.0167M.0153F.npy,0,2,3,2,3,1,0,0,3,2,0
non.0806M.0312F.npy,1,4,2,2,1,2,4,2,2,3,2
non.0353M.0714F.npy,1,3,2,2,3,1,0,2,4,0,2
couple.0172.0249M.0229F.npy,0,2,3,1,2,1,4,0,2,2,3
non.0268M.0891F.npy,1,1,2,0,4,4,3,1,4,3,2
non.0732M.0990F.npy,1,3,1,0,2,4,4,3,3,1,0
couple.0140.0195M.0177F.npy,0,3,1,3,4,3,0,3,1,2,1
non.0324M.0764F.npy,1,1,0,2,3,2,4,1,3,3,0
couple.0477.0770M.0634F.npy,0,4,1,4,4,0,2,0,0,4,0
non.0175M.0964F.npy,1,1,2,2,3,2,1,2,4,0,4
non.0019M.0437F.npy,1,2,2,0,3,0,3,2,2,2,0
couple.0235.0339M.0309F.npy,0,0,1,3,3,4,3,2,1,0,0
couple.0075.0108M.0100F.npy,0,1,3,4,2,3,4,0,4,2,4
couple.0940.1283M.1072F.npy,0,0,3,1,1,4,3,4,4,0,1
non.0107M.0907F.npy,1,4,1,0,1,2,1,2,0,4,0
non.0104M.0077F.npy,1,0,4,0,3,4,4,0,1,4,3
non.0326M.0354F.npy,1,0,1,4,1,4,2,1,0,2,3
couple.0658.0948M.0782F.npy,0,2,0,4,2,2,4,4,1,2,1
couple.0778.1096M.0908F.npy,0,1,0,4,2,2,3,3,0,4,2
couple.0457.0751M.0617F.npy,0,1,3,2,1,4,4,1,0,0,0
couple.0068.0098M.0090F.npy,0,2,0,0,1,1,1,4,4,3,1
non.0056M.0430F.npy,1,3,3,1,2,1,1,4,1,1,3
couple.0120.0172M.0155F.npy,0,4,2,1,1,2,4,4,2,0,2
non.0106M.0304F.npy,1,1,4,2,0,0,3,1,2,1,1
couple.0071.0102M.0094F.npy,0,0,1,0,4,3,3,0,2,3,2
couple.0821.1155M.0961F.npy,0,0,4,3,3,2,3,1,2,3,3
couple.0344.0570M.0492F.npy,0,2,0,2,1,2,3,1,3,0,1
couple.0390.0663M.0552F.npy,0,4,1,4,1,2,0,3,0,4,1
non.0774M.0134F.npy,1,2,1,4,4,2,3,0,0,1,3
couple.0869.1206M.1003F.npy,0,4,1,0,0,0,1,3,0,4,0
couple.0702.1001M.0826F.npy,0,1,0,3,2,2,1,3,0,0,3
couple.0034.0052M.0053F.npy,0,3,2,0,1,4,0,2,2,0,1
couple.0170.0246M.0226F.npy,0,2,0,1,1,2,4,1,2,4,2
non.0228M.0740F.npy,1,4,1,3,3,3,3,3,4,2,1
couple.0518.0809M.0665F.npy,0,2,2,0,3,4,2,1,0,0,4
couple.0304.0475M.0431F.npy,0,1,1,0,4,3,1,2,2,1,0
couple.0276.0417M.0380F.npy,0,2,3,3,0,4,4,3,3,2,1
non.0310M.0269F.npy,1,0,3,4,2,4,2,4,1,1,2
non.0660M.0794F.npy,1,2,1,1,2,2,2,2,3,2,1
couple.0727.1031M.0853F.npy,0,1,3,0,4,0,1,1,4,0,0
couple.0834.1169M.0973F.npy,0,4,1,1,0,4,4,3,1,2,3
couple.0484.0777M.0640F.npy,0,3,0,3,2,3,3,3,1,4,1
couple.0357.0610M.0514F.npy,0,3,3,2,1,3,3,3,4,4,0
non.0218M.0575F.npy,1,3,0,1,0,3,4,4,0,0,2
non.0655M.0172F.npy,1,3,1,3,2,0,4,3,0,0,1
couple.0219.0312M.0284F.npy,0,1,4,0,2,0,0,4,1,1,2
non.0218M.0427F.npy,1,3,2,3,0,4,1,4,2,4,0
couple.0248.0364M.0331F.npy,0,1,4,4,2,3,2,3,0,0,3
couple.0274.0413M.0376F.npy,0,0,0,2,3,2,2,0,0,0,2
non.0132M.0910F.npy,1,1,3,3,3,0,1,2,1,2,1
non.0837M.0046F.npy,1,1,1,4,0,4,4,0,3,2,0
non.0232M.0732F.npy,1,1,3,4,0,1,1,4,1,1,1
couple.0011.0023M.0023F.npy,0,4,4,0,2,0,0,2,2,2,1
couple.0356.0608M.0513F.npy,0,1,0,0,3,2,1,4,2,3,3
non.0087M.0157F.npy,1,4,1,3,0,4,3,4,1,1,4
non.0897M.0384F.npy,1,0,1,4,4,0,3,2,0,0,3
couple.0549.0839M.0689F.npy,0,1,2,4,0,0,4,0,3,1,4
non.0223M.0049F.npy,1,3,3,0,4,0,2,1,0,4,1
couple.0661.0954M.0785F.npy,0,0,0,2,4,3,3,1,2,3,0
couple.0113.0161M.0148F.npy,0,3,0,3,1,2,1,4,1,2,3
couple.0130.0184M.0167F.npy,0,0,3,1,2,2,3,1,1,0,2
non.0159M.0930F.npy,1,0,4,1,2,0,2,4,4,2,1
non.0507M.0777F.npy,1,0,1,0,4,3,0,0,0,2,1
couple.0279.0424M.0386F.npy,0,3,4,0,2,0,1,3,4,4,2
non.0190M.0371F.npy,1,1,2,4,0,1,4,4,1,0,3
non.0054M.0260F.npy,1,0,1,1,2,2,4,0,2,4,0
non.0002M.0767F.npy,1,0,4,4,0,2,2,3,3,1,2
non.0577M.0101F.npy,1,0,0,0,3,0,3,1,4,2,4
non.0599M.0726F.npy,1,0,4,1,4,0,1,1,2,3,4
non.0463M.0559F.npy,1,2,0,3,0,3,1,3,2,1,2
non.0475M.0060F.npy,1,1,1,3,0,4,2,2,0,3,1
non.0218M.0178F.npy,1,2,1,2,3,3,3,4,1,2,1
couple.0576.0865M.0709F.npy,0,3,1,0,1,3,2,2,1,3,1
non.0890M.0024F.npy,1,1,3,1,4,3,0,3,0,1,4
non.0737M.0781F.npy,1,1,3,4,3,4,4,2,4,3,3
non.0490M.0159F.npy,1,3,0,4,3,2,2,3,2,1,3
couple.0149.0209M.0190F.npy,0,0,3,4,3,3,3,1,0,0,2
non.0807M.0794F.npy,1,0,0,4,1,0,3,1,1,2,4
couple.0229.0330M.0305F.npy,0,2,0,2,3,2,0,1,1,4,3
couple.0051.0077M.0072F.npy,0,4,2,2,4,1,0,0,4,0,0
couple.0246.0360M.0327F.npy,0,0,2,2,1,1,3,1,0,2,3
non.0106M.0641F.npy,1,1,3,4,4,1,3,0,0,4,2
couple.0676.0974M.0805F.npy,0,4,4,2,0,2,4,1,0,2,1
non.0015M.0167F.npy,1,4,3,2,3,2,3,1,1,2,0
couple.0857.1191M.0988F.npy,0,0,4,0,0,1,4,3,1,0,4
couple.0011.0022M.0022F.npy,0,4,1,0,4,0,1,1,2,3,2
couple.0086.0123M.0111F.npy,0,2,4,1,0,3,3,4,2,4,0
couple.0798.1124M.0934F.npy,0,3,1,4,3,4,2,3,1,1,3
non.0263M.0133F.npy,1,4,1,4,3,1,4,2,2,2,3
non.0003M.0285F.npy,1,1,4,2,2,0,1,2,4,4,4
couple.0824.1158M.0963F.npy,0,2,2,1,4,2,0,4,2,2,1
couple.0654.0944M.0778F.npy,0,2,1,3,1,0,4,0,4,4,4
non.0010M.0406F.npy,1,2,1,4,0,1,4,2,3,2,2
non.0326M.0391F.npy,1,1,4,1,2,4,3,0,1,4,1
non.0777M.0787F.npy,1,0,3,4,3,2,1,3,3,1,3
non.0341M.0163F.npy,1,1,1,3,0,2,2,1,3,3,0
couple.0620.0906M.0748F.npy,0,4,0,1,1,3,3,1,2,4,2
non.0225M.0245F.npy,1,1,1,0,0,1,1,1,0,0,1
non.0302M.0699F.npy,1,3,3,4,3,0,4,2,3,4,3
non.0290M.0135F.npy,1,3,1,2,3,1,4,3,3,3,4
non.0407M.0339F.npy,1,2,1,2,2,4,2,4,2,1,4
couple.0353.0599M.0507F.npy,0,3,0,3,3,3,3,2,2,1,3
non.0245M.0941F.npy,1,0,2,2,3,0,3,0,2,4,3
couple.0022.0041M.0042F.npy,0,4,4,0,4,3,2,3,2,2,4
couple.0603.0889M.0735F.npy,0,1,0,3,4,1,1,1,0,0,2
non.0573M.0067F.npy,1,0,4,0,1,3,1,1,3,2,0
couple.0054.0080M.0076F.npy,0,0,4,2,1,2,2,2,2,0,0
non.0304M.0665F.npy,1,1,3,4,1,4,2,0,3,0,2
couple.0494.0787M.0647F.npy,0,1,1,0,1,3,1,2,4,4,2
couple.0284.0433M.0394F.npy,0,1,4,1,2,2,0,4,4,3,4
non.0821M.0301F.npy,1,0,3,2,0,1,0,4,2,4,3
couple.0326.0527M.0463F.npy,0,2,0,3,1,3,0,4,0,3,0
couple.0179.0256M.0235F.npy,0,1,4,3,3,2,0,2,1,0,0
